,A,AG,AL,AU,BU,C,CF,CS,CU,FG,HC,I,J,JM,L,M,MA,NI,OI,P,PB,PP,PTA,PVC,RB,RM,RU,SN,SR,Y,ZC,ZN
2017/11/21 0:00,0.084483376,0.162491873,-0.171133284,-0.109445372,-0.346508627,0.377377633,-0.219161677,3.075,0.32295291,-0.030172414,0.11448611,0.240713067,-0.179285714,-0.027508409,-0.052108559,0.342117873,-0.285789938,-0.114910352,0.530447098,1.050813008,-0.171308653,-0.297242985,-0.842755709,0.587222857,-0.053066995,,0.417890031,0.935851445,-0.219161677,0.381456158,0.106828903,-0.529329781
2017/11/22 0:00,0.077049509,0.172456933,-0.17151795,-0.109471539,-0.335875267,0.377377633,-0.244218838,3.075,0.316559806,-0.030172414,0.11448611,0.240713067,-0.179285714,-0.027508409,-0.072972326,0.342117873,-0.285789938,-0.105698482,0.530390325,1.104275287,-0.176880627,-0.299448597,-0.844321273,0.601868512,-0.053066995,,0.414724454,0.963121784,-0.244218838,0.382094657,0.077642765,-0.535502587
2017/11/23 0:00,0.071845371,0.169580639,-0.170168094,-0.109191882,-0.459160544,0.377377633,-0.213570634,3.075,0.305223883,-0.030172414,0.11448611,0.240713067,-0.179285714,-0.027508409,-0.072972326,0.342117873,-0.285789938,-0.10732839,0.530390325,1.160599572,-0.173180314,-0.299448597,-0.84806043,0.624350877,-0.053066995,,0.320089098,0.876968923,-0.213570634,0.480789964,0.079053091,-0.539863659
2017/11/24 0:00,0.081555707,0.172361432,-0.172443697,-0.104143348,-0.453402772,0.377377633,-0.259405941,3.075,0.275701585,-0.043719212,0.073728392,0.25594432,-0.135357143,0.001648976,-0.080947444,0.342117873,-0.285083848,-0.109773849,0.530357431,1.15828877,-0.177683373,-0.131083687,-0.85543811,0.581323397,-0.123203393,,0.327325894,0.866250269,-0.259405941,0.48122549,0.052107021,-0.543940329
2017/11/25 0:00,0.074060473,0.164752147,-0.170088296,-0.107073063,-0.476759877,0.377377633,-0.27973038,3.075,0.267901659,-0.040765905,0.078014971,0.26297661,-0.141489362,-0.079926974,-0.08080083,0.342117873,-0.195151033,-0.109296474,0.530357431,1.160599572,-0.177683373,-0.131083687,-0.855800492,0.581323397,-0.14121237,,0.306431718,0.834639001,-0.27973038,0.494633229,0.054412457,-0.542558013
2017/11/26 0:00,0.116996426,0.164752147,-0.170088296,-0.107073063,-0.476759877,0.377377633,-0.27973038,3.075,0.267901659,-0.040765905,0.078014971,0.26297661,-0.141489362,-0.079926974,-0.08080083,0.350982271,-0.195151033,-0.109296474,0.567238894,1.160599572,-0.177683373,-0.131083687,-0.855800492,0.581323397,-0.14121237,,0.306431718,0.834639001,-0.27973038,0.494633229,0.043521397,-0.542558013
2017/11/27 0:00,0.064627138,0.165658834,-0.168492097,-0.107073063,-0.458017842,0.466371996,-0.255175734,3.075,0.244351307,-0.040765905,0.078014971,0.26297661,-0.141489362,-0.079926974,-0.08080083,0.432672764,-0.195151033,-0.11391672,1.05741978,1.160599572,-0.173965572,-0.131083687,-0.85386345,0.581323397,-0.14121237,,0.322525698,0.807114122,-0.255175734,0.50996686,0.032122192,-0.550334156
2017/11/28 0:00,0.078595493,0.166416279,-0.180032275,-0.111812398,-0.458017842,0.488449262,-0.249198351,3.075,0.234165346,-0.040765905,0.078014971,0.26297661,-0.141489362,-0.079926974,-0.117571987,0.432672764,-0.195151033,-0.11412053,1.05741978,1.096359743,-0.174232573,-0.183290591,-0.857466299,0.726014331,-0.14121237,,0.312878083,0.805288974,-0.249198351,0.388337902,0.033068929,-0.554865846
2017/11/29 0:00,0.083951174,0.165068154,-0.180447518,-0.104548424,-0.449809741,0.488449262,-0.277274687,1.5,0.211581149,-0.040765905,0.078014971,0.26297661,-0.141489362,-0.079926974,-0.13927398,0.432672764,-0.195151033,-0.111791405,1.05741978,1.069767442,-0.174478859,-0.185406967,-0.859107702,0.726014331,-0.14121237,,0.294964845,0.759317751,-0.277274687,0.391022444,0.017649777,-0.56270735
2017/11/30 0:00,0.083553271,0.17048441,-0.178921889,-0.104374547,-0.45281583,0.488449262,-0.275092937,,0.203069002,-0.040765905,0.078014971,0.26297661,-0.141489362,-0.079926974,-0.155300906,0.432672764,-0.195151033,-0.112005814,1.055467673,1.043841336,-0.175057659,-0.186477604,-0.860763345,0.726014331,-0.14121237,,0.274449844,0.808510638,-0.275092937,0.392518703,0.014618053,-0.566405884
2017/12/1 0:00,0.070243194,0.177292192,-0.178324586,-0.102887896,-0.484487734,0.488449262,-0.26634186,,0.182456589,-0.039530574,0.024341558,0.276575454,-0.134397163,-0.080910012,-0.169725138,0.432672764,-0.220985692,-0.112272944,1.057223906,1.043841336,-0.168360057,-0.208556217,-0.865260544,0.896338856,-0.202548849,,0.288582996,0.812096427,-0.26634186,0.446032733,-0.008783104,-0.570561036
2017/12/2 0:00,0.077302157,0.181137019,-0.176188151,-0.078932165,-0.480439209,0.488449262,-0.294966836,,0.189989021,-0.037151703,0.04591519,0.260749197,-0.121942446,-0.097735106,-0.169725138,0.432672764,-0.226061204,-0.111871832,1.057223906,1.043841336,-0.161068135,-0.208556217,-0.865769173,0.896338856,-0.23782565,,0.263350093,0.814048696,-0.294966836,0.464540495,-0.046087598,-0.570535277
2017/12/3 0:00,0.092531248,0.181137019,-0.176188151,-0.078932165,-0.480439209,0.488449262,-0.294966836,,0.189989021,-0.037151703,0.04591519,0.260749197,-0.121942446,-0.097735106,-0.169725138,0.587652439,-0.226061204,-0.111871832,0.913294019,1.043841336,-0.161068135,-0.208556217,-0.865769173,0.896338856,-0.23782565,,0.263350093,0.814048696,-0.294966836,0.464540495,-0.060513447,-0.570535277
2017/12/4 0:00,0.165191559,0.18983929,-0.178064418,-0.077957544,-0.480439209,0.480921409,-0.25399922,,0.186207558,-0.037151703,0.04591519,0.260749197,-0.121942446,-0.097735106,-0.17581537,0.584432049,-0.226061204,-0.115559725,0.798015643,1.043841336,-0.161566891,-0.208556217,-0.874334208,0.896338856,-0.23782565,,0.27245303,0.806076277,-0.25399922,0.464540495,-0.073033708,-0.574049811
2017/12/5 0:00,0.175253716,0.190793481,-0.175144939,-0.075670942,-0.477898432,0.458523132,-0.235071807,,0.216999828,-0.037151703,0.04591519,0.260749197,-0.121942446,-0.097735106,-0.19892515,0.584432049,-0.226061204,-0.122367512,0.798003347,1.029227557,-0.157067723,-0.212980553,-0.876660789,0.963949759,-0.23782565,,0.279926141,0.811091854,-0.235071807,0.467080027,-0.08901748,-0.579642929
2017/12/6 0:00,0.158179681,0.185225335,-0.170860457,-0.071172862,-0.48671127,0.458523132,-0.130642202,,0.227277807,-0.037151703,0.04591519,0.260749197,-0.121942446,-0.097735106,-0.120098958,0.584432049,-0.226061204,-0.118743111,0.797997199,1.01242236,-0.15767749,-0.213105534,-0.882778088,0.963949759,-0.23782565,,0.297533267,0.81347487,-0.130642202,0.628395775,-0.089925464,-0.584066432
2017/12/7 0:00,0.153825927,0.183573992,-0.166414183,-0.072704471,-0.624565986,0.458523132,-0.147523709,,0.235801122,-0.037151703,0.04591519,0.260749197,-0.121942446,-0.097735106,-0.123097683,0.584432049,-0.226061204,-0.11894807,0.797997199,1.033472803,-0.155744779,-0.21326801,-0.881799054,0.963949759,-0.23782565,,0.278038952,0.788970908,-0.147523709,0.628395775,-0.100359552,-0.589992776
2017/12/8 0:00,0.155859298,0.17799664,-0.165565578,-0.059060024,-0.639033085,0.458523132,-0.155740433,,0.255950712,-0.040247678,0.028930533,0.268069033,-0.082733813,-0.113717381,-0.138241247,0.584432049,-0.309970385,-0.12132789,0.797997199,0.995893224,-0.153173382,-0.265058667,-0.891663611,0.65794994,-0.26358356,,0.292128518,0.717781059,-0.155740433,0.693442623,-0.09948628,-0.596797627
2017/12/9 0:00,0.144844448,0.180792075,-0.163331488,-0.047833077,-0.639033085,0.458523132,-0.167104399,,0.286932299,-0.029430182,0.042505593,0.264572623,-0.053100631,-0.150900497,-0.138241247,0.584432049,-0.212837838,-0.12094446,0.797997199,0.995893224,-0.153173382,-0.265058667,-0.894256025,0.65794994,-0.274903475,,0.283149031,0.777389786,-0.167104399,0.715851835,-0.106771196,-0.59611618
2017/12/10 0:00,0.139116455,0.180792075,-0.163331488,-0.047833077,-0.639033085,0.458523132,-0.167104399,,0.286932299,-0.029430182,0.042505593,0.264572623,-0.053100631,-0.150900497,-0.138241247,0.757099391,-0.212837838,-0.12094446,0.786930641,0.995893224,-0.153173382,-0.265058667,-0.894256025,0.65794994,-0.274903475,,0.283149031,0.777389786,-0.167104399,0.715851835,-0.108937866,-0.59611618
2017/12/11 0:00,0.123213213,0.17952897,-0.159377056,-0.047250112,-0.485677653,0.6192586,-0.047603414,,0.281445556,-0.029430182,0.042505593,0.264572623,-0.053100631,-0.150900497,-0.143863858,0.867924528,-0.212837838,-0.123971135,0.654680101,0.995893224,-0.148527208,-0.265973293,-0.890326327,0.65794994,-0.274903475,,0.291011464,0.743343518,-0.047603414,0.715851835,-0.100431318,-0.60033952
2017/12/12 0:00,0.140994712,0.178294455,-0.155016377,-0.035771937,-0.485100595,0.559332953,0.007756949,,0.166814065,-0.029430182,0.042505593,0.264572623,-0.053100631,-0.150900497,-0.143863858,0.867924528,-0.212837838,-0.126688121,0.654717782,0.87654321,-0.151187504,-0.330007311,-0.895200288,0.576530132,-0.274903475,,0.300585849,0.688792165,0.007756949,0.730940704,-0.104936683,-0.603498345
2017/12/13 0:00,0.148523042,0.177118592,-0.139821071,-0.034204818,-0.383217548,0.559332953,0.038437103,,0.099760344,-0.029430182,0.042505593,0.264572623,-0.053100631,-0.150900497,-0.084765717,0.867924528,-0.212837838,-0.122480046,0.654774308,0.73943662,-0.146851534,-0.331252877,-0.890415268,0.576530132,-0.274903475,,0.274200592,0.638750271,0.038437103,0.731219349,-0.092961571,-0.605424507
2017/12/14 0:00,0.130411333,0.169879311,-0.145577619,-0.025224026,-0.39261745,0.559056442,0.074458058,,0.036023015,-0.029430182,0.042505593,0.264572623,-0.053100631,-0.150900497,-0.092614394,0.867924528,-0.212837838,-0.12429597,0.655457515,0.745583039,-0.128852599,-0.33362216,-0.896903838,0.576530132,-0.274903475,,0.289896448,0.593722755,0.074458058,0.768959235,-0.073246961,-0.610367276
2017/12/15 0:00,0.126268385,0.162510008,-0.151942417,-0.019139716,-0.388672382,0.559056442,0.087457205,,0.015921952,-0.036631183,0.03315551,0.275344659,0.065725956,-0.119852449,-0.117548279,0.867924528,-0.289864865,-0.131801331,0.655499646,0.745583039,-0.112593901,-0.365139779,-0.899986909,0.393794012,-0.281201737,,0.294790221,0.511546841,0.087457205,0.776443682,-0.073607067,-0.614473046
2017/12/16 0:00,0.121550681,0.159231787,-0.165021505,-0.006777956,-0.404511088,0.559056442,0.078395062,,-0.014253711,-0.031476235,0.063788317,0.269023807,0.066914498,-0.160754927,-0.117548279,0.867924528,-0.300886918,-0.131479717,0.655499646,0.745583039,-0.11237727,-0.365139779,-0.901921768,0.393794012,-0.310406297,,0.295844106,0.511546841,0.078395062,0.803773585,-0.059461633,-0.614796622
2017/12/17 0:00,0.108580565,0.159231787,-0.165021505,-0.006777956,-0.404511088,0.559056442,0.078395062,,-0.014253711,-0.031476235,0.063788317,0.269023807,0.066914498,-0.160754927,-0.117548279,0.772237197,-0.300886918,-0.131479717,0.595149685,0.745583039,-0.11237727,-0.365139779,-0.901921768,0.393794012,-0.310406297,,0.295844106,0.511546841,0.078395062,0.803773585,-0.068562569,-0.614796622
2017/12/18 0:00,0.099500121,0.156818694,-0.163849761,-0.004944912,-0.415583183,0.570173888,0.174382716,,-0.014246027,-0.031476235,0.063788317,0.269023807,0.066914498,-0.160754927,-0.127700176,0.808803301,-0.300886918,-0.134768691,0.509223657,0.745583039,-0.116776276,-0.366654159,-0.908135101,0.393794012,-0.310406297,,0.306377478,0.475816993,0.174382716,0.804934688,-0.06285751,-0.611559556
2017/12/19 0:00,0.131295266,0.150788163,-0.161760244,0.008937429,-0.377250488,0.443062615,0.206461538,,-0.083030099,-0.031476235,0.063788317,0.269023807,0.066914498,-0.160754927,-0.127700176,0.808803301,-0.300886918,-0.13039939,0.509993953,0.803886926,-0.116055248,-0.334351318,-0.911446451,0.372167718,-0.310406297,,0.299448347,0.505660377,0.206461538,0.785177105,-0.094807572,-0.611673568
2017/12/20 0:00,0.118300781,0.14819457,-0.158219214,0.013235287,-0.371441482,0.443062615,0.216856629,,-0.084932121,-0.031476235,0.063788317,0.269023807,0.066914498,-0.160754927,-0.108764009,0.808803301,-0.300886918,-0.129693849,0.509993953,0.858906526,-0.113430897,-0.337744599,-0.914247351,0.372167718,-0.310406297,,0.294175347,0.485059978,0.216856629,0.793156987,-0.112948524,-0.614552535
2017/12/21 0:00,0.105741521,0.154465154,-0.168378297,0.029010315,-0.360288073,0.443062615,0.255625563,,-0.079472284,-0.031476235,0.063788317,0.269023807,0.066914498,-0.160754927,-0.108116831,0.808803301,-0.300886918,-0.13134673,0.508734679,0.858906526,-0.116935684,-0.338253591,-0.916227249,0.372167718,-0.310406297,,0.279655554,0.482698962,0.255625563,0.794753797,-0.131758383,-0.615831382
2017/12/22 0:00,0.114550523,0.158122789,-0.16996467,0.019613216,-0.391389002,0.448302332,0.315884477,,-0.069912468,-0.024866226,0.043824937,0.286535977,0.013011152,-0.147693027,-0.124435644,0.808803301,-0.262084257,-0.128265156,0.508800843,0.858906526,-0.16631192,-0.339102976,-0.913303446,0.230846703,-0.28223174,,0.303640375,0.48263135,0.315884477,0.802426343,-0.138675748,-0.619720201
2017/12/23 0:00,0.117446672,0.157425142,-0.173457761,0.019008844,-0.379740759,0.448302332,0.304892601,,-0.067694656,-0.016507937,0.037330516,0.301976713,0.022514071,-0.158405728,-0.124435644,0.808803301,-0.226046512,-0.125905315,0.508800843,0.858906526,-0.166515116,-0.339102976,-0.918811433,0.230846703,-0.313174276,,0.280856253,0.511509517,0.304892601,0.805555556,-0.118950222,-0.617279447
2017/12/24 0:00,0.123846092,0.157425142,-0.173457761,0.019008844,-0.379740759,0.448302332,0.304892601,,-0.067694656,-0.016507937,0.037330516,0.301976713,0.022514071,-0.158405728,-0.124435644,0.964511692,-0.226046512,-0.125905315,0.319094974,0.858906526,-0.166515116,-0.339102976,-0.918811433,0.230846703,-0.313174276,,0.280856253,0.511509517,0.304892601,0.805555556,-0.116156808,-0.617279447
2017/12/25 0:00,0.110995669,0.158208184,-0.172624322,0.017954586,-0.432069131,0.378090123,0.357398568,,-0.065372653,-0.016507937,0.037330516,0.301976713,0.022514071,-0.158405728,-0.124435644,0.63372226,-0.226046512,-0.125905315,0.140788365,0.858906526,-0.165244903,-0.339629261,-0.905110566,0.230846703,-0.313174276,,0.300998058,0.489818504,0.357398568,0.782581019,-0.115609026,-0.61839131
2017/12/26 0:00,0.124053099,0.16240545,-0.171838037,0.017954586,-0.438644837,0.373970856,0.425454545,,-0.059337542,-0.016507937,0.037330516,0.301976713,0.022514071,-0.158405728,-0.167741935,0.63372226,-0.226046512,-0.123676483,0.139938261,0.971781305,-0.165166432,-0.261049656,-0.915019258,0.168184852,-0.313174276,,0.293960091,0.509094942,0.425454545,0.770216679,-0.121823297,-0.617712223
2017/12/27 0:00,0.119052337,0.164036224,-0.171721995,0.01438014,-0.436635757,0.373970856,0.455730746,,-0.059653308,-0.016507937,0.037330516,0.301976713,0.022514071,-0.158405728,-0.30323037,0.63372226,-0.226046512,-0.125753064,0.139861136,1.071866784,-0.167877941,-0.261374527,-0.910621762,0.168184852,-0.313174276,,0.274740152,0.508474576,0.455730746,0.743031209,-0.119556119,-0.620650697
2017/12/28 0:00,0.128494114,0.167507722,-0.180943989,0.016290624,-0.444589522,0.379175124,0.44484198,,-0.052772261,-0.016507937,0.037330516,0.301976713,0.022514071,-0.158405728,-0.30323037,0.63372226,-0.226046512,-0.126659786,0.139383668,1.059233449,-0.176679432,-0.246203077,-0.905645685,0.178194862,-0.313174276,,0.277086957,0.51152282,0.44484198,0.743031209,-0.11259629,-0.623562917
2017/12/29 0:00,0.120362122,0.178107433,-0.181913561,0.008802605,-0.392960223,0.384379391,0.465081724,,-0.03931615,-0.02,0.002758702,0.312592029,0.125703565,-0.108529198,-0.307946239,0.63372226,-0.205581395,-0.13097319,0.139331685,1.059233449,-0.182545811,-0.23649741,-0.901852895,0.133199615,-0.294720985,0.545454545,0.324066444,0.484114641,0.465081724,0.772057964,-0.12791527,-0.62692274
2017/12/30 0:00,0.069138382,0.178112391,-0.189916583,0.003066957,-0.378528003,0.384379391,0.495752427,,-0.029054047,-0.026182965,-0.014649902,0.281151324,0.180637544,-0.100225033,-0.306037201,0.348376133,-0.194339623,-0.129466697,0.138313123,1.059233449,-0.179125961,-0.23649741,-0.90208544,0.133199615,-0.317300682,0.545454545,0.321716166,0.49541079,0.495752427,0.788570418,-0.106628739,-0.625096204
2017/12/31 0:00,0.091800031,0.178112391,-0.189916583,0.003066957,-0.378528003,0.384379391,0.495752427,,-0.029054047,-0.026182965,-0.014649902,0.281151324,0.180637544,-0.100225033,-0.306037201,0.526812689,-0.194339623,-0.129466697,0.374604282,1.059233449,-0.179125961,-0.23649741,-0.90208544,0.133199615,-0.317300682,0.545454545,0.321716166,0.49541079,0.495752427,0.788570418,-0.103957542,-0.625096204
2018/1/1 0:00,0.091800031,0.178112391,-0.189916583,0.003066957,-0.378528003,0.290962789,0.495752427,,-0.029054047,-0.026182965,-0.014649902,0.281151324,0.180637544,-0.100225033,-0.306037201,0.526812689,-0.194339623,-0.129466697,0.40066449,1.059233449,-0.179125961,-0.23649741,-0.90208544,0.133199615,-0.317300682,0.545454545,0.321716166,0.49541079,0.495752427,0.788570418,-0.105739918,-0.625096204
2018/1/2 0:00,0.073674589,0.183986876,-0.189006032,0.00305646,-0.395476004,0.245273594,0.519114078,,-0.031408813,-0.026182965,-0.014649902,0.281151324,0.180637544,-0.100225033,-0.313918663,0.526812689,-0.194339623,-0.129521142,0.401271156,1.059233449,-0.177514765,-0.196740242,-0.891872709,0.1667362,-0.317300682,1.090909091,0.332539614,0.498768749,0.519114078,0.788570418,-0.112375043,-0.629059896
2018/1/3 0:00,0.092774714,0.189161007,-0.185278557,0.007780032,-0.397470891,0.244374047,0.520288548,,-0.011276122,-0.026182965,-0.014649902,0.281151324,0.180637544,-0.100225033,-0.376182219,0.526812689,-0.194339623,-0.130443486,0.399679757,0.660056657,-0.17858702,-0.187011417,-0.886496097,0.223277157,-0.317300682,,0.316742466,0.499105546,0.520288548,0.788570418,-0.1185798,-0.629863261
2018/1/4 0:00,0.091987989,0.194248581,-0.180976755,0.016505676,-0.390819164,0.241260683,0.626243183,,-0.000456809,-0.026182965,-0.014649902,0.281151324,0.180637544,-0.100225033,-0.372920298,0.526812689,-0.194339623,-0.128738134,0.399409594,0.660056657,-0.176037477,-0.182002451,-0.883041364,0.226280661,-0.317300682,,0.312542003,0.492158162,0.626243183,0.765061642,-0.109075432,-0.63107034
2018/1/5 0:00,0.112556379,0.194987397,-0.190609619,0.017041569,-0.391259695,0.241260683,0.698779281,,0.016355466,-0.023028391,-0.018283539,0.304590436,0.086186541,-0.066694161,-0.322867653,0.526812689,-0.211320755,-0.125494119,0.39795055,0.660056657,-0.170976187,-0.170481829,-0.865518637,0.379793092,-0.247501823,,0.309261117,0.490820615,0.698779281,0.765061642,-0.096927729,-0.626825005
2018/1/6 0:00,0.102446322,0.198703248,-0.188563091,0.017935956,-0.399867328,0.239310347,0.7816609,,0.025909351,-0.026100629,-0.045212318,0.272009035,0.074766355,-0.081751464,-0.323215049,0.526812689,-0.171867261,-0.123660169,0.396676339,0.660056657,-0.170104827,-0.170481829,-0.865393909,0.379793092,-0.280945843,,0.303324042,0.470973374,0.7816609,0.740866074,-0.071654139,-0.623837064
2018/1/7 0:00,0.080236346,0.198703248,-0.188563091,0.017935956,-0.399867328,0.239310347,0.7816609,,0.025909351,-0.026100629,-0.045212318,0.272009035,0.074766355,-0.081751464,-0.323215049,0.584780967,-0.171867261,-0.123660169,0.056640522,0.660056657,-0.170104827,-0.170481829,-0.865393909,0.379793092,-0.280945843,,0.303324042,0.470973374,0.7816609,0.740866074,-0.053786055,-0.623837064
2018/1/8 0:00,0.120510734,0.198919597,-0.188274478,0.017924677,-0.400809999,0.262117272,0.809342561,,0.026409653,-0.026100629,-0.045212318,0.272009035,0.074766355,-0.081751464,-0.313039761,0.296216216,-0.171867261,-0.113519657,0.134746512,0.660056657,-0.160883458,-0.180332796,-0.85367842,0.417670616,-0.280945843,,0.322336398,0.468790921,0.809342561,0.740866074,-0.03920386,-0.624831451
2018/1/9 0:00,0.133359581,0.198234139,-0.188013334,0.015901292,-0.396299423,0.154365158,0.863362832,,0.02424479,-0.026100629,-0.045212318,0.272009035,0.074766355,-0.081751464,-0.290437256,0.296216216,-0.171867261,-0.117326785,0.135227076,0.824404762,-0.169420125,-0.246113194,-0.830956676,0.300318327,-0.280945843,,0.310817486,0.589788348,0.863362832,0.693203327,-0.005925616,-0.624641077
2018/1/10 0:00,0.117978766,0.196735774,-0.194775939,0.017062167,-0.396787459,0.153667349,0.887268848,,0.025433748,-0.026100629,-0.045212318,0.272009035,0.074766355,-0.081751464,-0.200149645,0.296216216,-0.171867261,-0.119964801,0.134060714,0.904761905,-0.173558011,-0.243132797,-0.825318256,0.320024253,-0.280945843,,0.32575633,0.265887768,0.887268848,0.67396399,0.016497918,-0.623637727
2018/1/11 0:00,0.12498039,0.202457313,-0.198492072,0.017607496,-0.395406186,0.151657645,0.932160804,,0.032142786,-0.026100629,-0.045212318,0.272009035,0.074766355,-0.081751464,-0.127165274,0.296216216,-0.171867261,-0.102174637,0.134827746,0.904761905,-0.190654146,-0.256876228,-0.804875178,0.292221444,-0.280945843,,0.325165321,0.013521207,0.932160804,0.67396399,0.050459798,-0.622178169
2018/1/12 0:00,0.131351621,0.200067662,-0.199460892,0.034494202,-0.367313687,0.14847909,0.973129993,,0.038440157,-0.004402516,-0.02069894,0.295348619,0.039719626,-0.096535177,-0.129203179,0.296216216,-0.136948985,-0.098475962,0.134612772,0.904761905,-0.195776907,-0.288293056,-0.808425989,0.2359847,-0.203061287,,0.346917324,-0.011763039,0.973129993,0.684994337,0.056052994,-0.620214101
2018/1/13 0:00,0.120627464,0.199791057,-0.198541865,0.032158816,-0.361250179,0.145802474,0.974563953,0.331642359,0.046039028,-0.010315724,-0.045854512,0.27716867,0.022988506,-0.130112787,-0.129203179,0.296216216,-0.088888889,-0.095775726,0.134635783,0.688654354,-0.195685558,-0.292463722,-0.809168575,0.2359847,-0.23936087,,0.334989582,-0.012183029,0.974563953,0.655558028,0.068938336,-0.620680212
2018/1/14 0:00,0.136797637,0.199791057,-0.198541865,0.032158816,-0.361250179,0.145802474,0.974563953,0.331642359,0.046039028,-0.010315724,-0.045854512,0.27716867,0.022988506,-0.130112787,-0.129203179,0.332355212,-0.088888889,-0.095775726,0.076834776,0.688654354,-0.195685558,-0.292463722,-0.809168575,0.2359847,-0.23936087,,0.334989582,-0.012183029,0.974563953,0.655558028,0.073087875,-0.620680212
2018/1/15 0:00,0.103126775,0.198765198,-0.196096679,0.030381492,-0.361250179,0.147614388,1.038880814,0.331642359,0.055686659,-0.010315724,-0.045854512,0.27716867,0.022988506,-0.130112787,-0.129203179,0.21747107,-0.088888889,-0.097293113,0.400370907,0.688654354,-0.192168943,-0.26031361,-0.811412952,0.241568485,-0.23936087,,0.334949511,-0.020682816,1.038880814,0.655558028,0.069600803,-0.614653647
2018/1/16 0:00,0.112718932,0.197937279,-0.202793863,0.030381492,-0.361446649,0.197502883,1.053435115,0.331642359,0.064559209,-0.010315724,-0.045854512,0.27716867,0.022988506,-0.130112787,-0.129203179,0.21747107,-0.088888889,-0.094174849,0.401810543,0.514218009,-0.220059155,-0.34855466,-0.821274843,0.254527759,-0.23936087,,0.336289168,-0.053285478,1.053435115,0.627908274,0.086195252,-0.612449198
2018/1/17 0:00,0.085927049,0.191931827,-0.215638529,0.026497991,-0.356122671,0.21168299,1.109805362,0.331642359,0.056683684,-0.010315724,-0.045854512,0.27716867,0.022988506,-0.130112787,-0.250101916,0.21747107,-0.088888889,-0.097814411,0.403183427,0.514218009,-0.233974569,-0.350241484,-0.899523354,0.254527759,-0.23936087,,0.34429911,-0.077872224,1.109805362,0.600178542,0.089626031,-0.611048983
2018/1/18 0:00,0.092782235,0.185842225,-0.215708999,0.057506062,-0.352059242,0.211564822,1.149944465,0.331642359,0.053262966,-0.010315724,-0.045854512,0.27716867,0.022988506,-0.130112787,-0.198998476,0.21747107,-0.088888889,-0.101011881,0.403744797,0.418423973,-0.241807919,-0.384023532,-0.93081172,0.261016136,-0.23936087,,0.352236108,-0.114071496,1.149944465,0.600178542,0.103274854,-0.611537832
2018/1/19 0:00,0.106266677,0.190722197,-0.215106584,0.04021267,-0.352059242,0.211564822,1.193054518,0.331642359,0.084421726,-0.005626758,-0.033557414,0.290937054,0.003831418,-0.117577116,-0.222947964,0.21747107,-0.077647059,-0.1028631,0.403206501,0.334029228,-0.248504174,-0.402096285,-0.937881432,0.237136087,-0.185109129,,0.371294913,-0.128615128,1.193054518,0.592427617,0.115494919,-0.611221191
2018/1/20 0:00,0.088793831,0.192097311,-0.215003561,0.04021267,-0.348231322,0.211564822,1.196335079,0.773648649,0.079958355,-0.017603459,-0.082594034,0.285320057,-0.02962963,-0.145510021,-0.162894336,0.21747107,-0.068637804,-0.103994612,0.403206501,0.334029228,-0.258276771,-0.401850424,-0.937599267,0.323374977,-0.258435965,,0.360279208,-0.109801136,1.196335079,0.596873255,0.073514465,-0.610268383
2018/1/21 0:00,0.124124746,0.192097311,-0.215003561,0.04021267,-0.348231322,0.211564822,1.196335079,0.773648649,0.079958355,-0.017603459,-0.082594034,0.285320057,-0.02962963,-0.145510021,-0.162894336,0.22763195,-0.068637804,-0.103994612,0.330463742,0.334029228,-0.258276771,-0.401850424,-0.937599267,0.323374977,-0.258435965,,0.360279208,-0.109801136,1.196335079,0.596873255,0.079278007,-0.610268383
2018/1/22 0:00,0.146713943,0.196245892,-0.215326785,0.039270728,-0.348231322,0.237325348,1.219895288,0.641047297,0.079847185,-0.017603459,-0.082594034,0.285320057,-0.02962963,-0.145510021,-0.162894336,0.320832068,-0.068637804,-0.101216785,0.140408734,0.334029228,-0.272301241,-0.397622719,-0.941763468,0.342537268,-0.258435965,,0.367103416,-0.117471591,1.219895288,0.584980458,0.077631711,-0.611549792
2018/1/23 0:00,0.159908721,0.186004074,-0.212459801,0.029631918,-0.348231322,0.23626184,1.281811377,0.119964974,0.164808814,-0.017603459,-0.082594034,0.285320057,-0.02962963,-0.145510021,-0.162691349,0.320832068,-0.068637804,-0.101956827,0.137954333,0.332972973,-0.276863831,-0.39751928,-0.943672857,0.342099704,-0.258435965,,0.367040061,-0.17726967,1.281811377,0.584980458,0.074187487,-0.611816191
2018/1/24 0:00,0.157577094,0.174699705,-0.209797692,0.040307426,-0.355570233,0.23626184,1.309621864,0.098073555,0.221305859,-0.017603459,-0.082594034,0.285320057,-0.02962963,-0.145510021,-0.130445892,0.320832068,-0.068637804,-0.110547579,0.137840966,0.332972973,-0.283985966,-0.397826087,-0.949514085,0.343539008,-0.258435965,,0.380245221,-0.189442258,1.309621864,0.564735376,0.066302747,-0.610305366
2018/1/25 0:00,0.142432364,0.179025453,-0.21223042,0.040807015,-0.355570233,0.244639288,1.390116061,-0.032399299,0.255813941,-0.017603459,-0.082594034,0.285320057,-0.02962963,-0.145510021,-0.130445892,0.320832068,-0.068637804,-0.123363934,0.137840966,0.332972973,-0.286312043,-0.405672755,-0.952318171,0.384774564,-0.258435965,,0.380823691,-0.233277913,1.390116061,0.564735376,0.064606227,-0.610152389
