DATE,AG,AL,C,CU,J,JM,L,M,MA,NI,P,PB,PP,PVC,Y,ZC
2015/7/15,0.042895,-0.28772,0.430305,1.060962,-0.29673,-0.49234,0.040645,-0.205538263,-0.27952,0.473725,-0.53127,-0.1118,,,-0.25679,-0.16897
2015/7/16,0.034527,-0.28752,0.430305,1.011776,-0.29673,-0.49234,0.245424,-0.205538263,-0.27803,0.468757,-0.53127,-0.12097,,,-0.25489,-0.18333
2015/7/17,0.040041,-0.28484,0.430305,0.831726,-0.3188,-0.49851,0.443996,-0.205538263,-0.32163,0.470362,-0.5239,-0.12656,,,-0.25894,-0.17095
2015/7/18,0.046737,-0.28359,0.430305,0.833922,-0.3188,-0.50222,0.443996,-0.205538263,-0.32163,0.459177,-0.51784,-0.12714,,,-0.25864,-0.15897
2015/7/19,0.046737,-0.28186,0.430305,0.85574,-0.32976,-0.50222,0.443996,-0.135236664,-0.32163,0.457742,-0.51784,-0.12764,,,-0.25864,-0.15008
2015/7/20,0.044324,-0.28348,0.37339,0.848954,-0.32976,-0.50222,0.667391,-0.202435161,-0.32163,0.457163,-0.51784,-0.13199,,,-0.25651,-0.15519
2015/7/21,0.037859,-0.28561,0.428707,0.837648,-0.32976,-0.50222,0.843818,-0.202435161,-0.32163,0.45805,-0.51784,-0.14096,,,-0.26198,-0.13824
2015/7/22,0.028372,-0.28532,0.432035,0.84783,-0.32976,-0.50222,0.726564,-0.202435161,-0.32163,0.458877,-0.51156,-0.15472,,,-0.27024,-0.14029
2015/7/23,0.031734,-0.28563,0.432035,0.848222,-0.31233,-0.50222,0.561719,-0.202435161,-0.33287,0.457961,-0.51156,-0.15935,,,-0.28301,-0.16298
2015/7/24,0.037432,-0.28631,0.432035,0.854282,-0.31233,-0.46348,0.561719,-0.202435161,-0.33566,0.458985,-0.50029,-0.16554,,,-0.284,-0.15944
2015/7/25,0.03449,-0.28503,0.432035,0.891609,-0.27439,-0.4384,0.561719,-0.202435161,-0.33566,0.453148,-0.50713,-0.16765,,,-0.28764,-0.14435
2015/7/26,0.03449,-0.28366,0.432035,0.908398,-0.27439,-0.4384,0.561719,-0.200752326,-0.33566,0.452255,-0.50713,-0.17101,,,-0.28764,-0.14014
2015/7/27,0.027395,-0.28554,0.351292,0.903633,-0.27439,-0.4384,0.561719,-0.090663363,-0.33566,0.452524,-0.50713,-0.13473,,,-0.2889,-0.14561
2015/7/28,0.02982,-0.2873,0.408141,0.907815,-0.27439,-0.4384,0.537344,-0.090663363,-0.33566,0.449852,-0.50713,-0.13802,,,-0.30344,-0.13925
2015/7/29,0.023023,-0.29754,0.408141,0.926385,-0.27439,-0.4384,0.485739,-0.090663363,-0.33566,0.468528,-0.50754,-0.1392,,,-0.30267,-0.12734
2015/7/30,0.015545,-0.29801,0.408141,0.943875,-0.26795,-0.4384,0.485739,-0.090663363,-0.35385,0.474156,-0.48898,-0.14171,,,-0.30391,-0.12682
2015/7/31,0.014878,-0.29816,0.408141,0.952208,-0.26795,-0.4578,0.447627,-0.090663363,-0.37483,0.463416,-0.46275,-0.14731,,,-0.29151,-0.13184
2015/8/1,0.022346,-0.29906,0.408141,0.962806,-0.27077,-0.42411,0.318023,-0.090663363,-0.37483,0.456938,-0.4426,-0.15019,,,-0.28712,-0.12529
2015/8/2,0.022346,-0.29803,0.408141,0.971011,-0.27077,-0.42411,0.318023,-0.031704021,-0.37483,0.448544,-0.4426,-0.15107,,,-0.28712,-0.11927
2015/8/3,0.016214,-0.29953,0.273938,0.97633,-0.27077,-0.42411,0.318023,0.011470588,-0.37483,0.444577,-0.4426,-0.15032,,,-0.27155,-0.11004
2015/8/4,0.009503,-0.30074,0.324071,0.981773,-0.27077,-0.42411,0.333204,0.011470588,-0.37483,0.441705,-0.4426,-0.15912,,,-0.27068,-0.11037
2015/8/5,0.00617,-0.30123,0.324071,1.018276,-0.27077,-0.42411,0.047398,0.011470588,-0.37483,0.442087,-0.42886,-0.16467,,,-0.26971,-0.12227
2015/8/6,0.005147,-0.30155,0.324071,1.019026,-0.27154,-0.42411,0.047398,0.011470588,-0.36671,0.442827,-0.40095,-0.17608,,,-0.25858,-0.13646
2015/8/7,0.004664,-0.30162,0.324071,1.047897,-0.27154,-0.47573,0.047398,0.011470588,-0.38095,0.436664,-0.39225,-0.18857,,,-0.27196,-0.14865
2015/8/8,0.001821,-0.30001,0.324071,1.090234,-0.27451,-0.44168,0.047398,0.011470588,-0.38095,0.43558,-0.3761,-0.19082,,,-0.27026,-0.14637
2015/8/9,0.001821,-0.29856,0.324071,1.115612,-0.27451,-0.44168,0.047398,0.004823529,-0.38095,0.4325,-0.3761,-0.19239,,,-0.27026,-0.1434
2015/8/10,0.003502,-0.30029,0.289091,1.128926,-0.27451,-0.44168,0.047398,-0.047826087,-0.38095,0.432594,-0.3761,-0.20118,,,-0.26319,-0.14065
2015/8/11,-0.00194,-0.30207,0.312038,1.162007,-0.27451,-0.44168,-0.25981,-0.047826087,-0.38095,0.432594,-0.35901,-0.21053,,,-0.26956,-0.13991
2015/8/12,0.0028,-0.30134,0.315065,1.168977,-0.27451,-0.44168,-0.19382,-0.047826087,-0.38095,0.4256,-0.35901,-0.20997,,,-0.27048,-0.13281
2015/8/13,0.003344,-0.30335,0.31551,1.176734,-0.27451,-0.44168,-0.24044,-0.047826087,-0.37434,0.421665,-0.34986,-0.21633,,,-0.27376,-0.13169
2015/8/14,0.003041,-0.30402,0.318313,1.197835,-0.27094,-0.45046,-0.20422,-0.047826087,-0.37017,0.417784,-0.35404,-0.22385,,,-0.27247,-0.132
2015/8/15,0.000636,-0.30306,0.318313,1.198792,-0.23663,-0.44559,-0.20422,-0.047826087,-0.37017,0.416431,-0.3438,-0.22313,,,-0.26915,-0.13629
2015/8/16,0.000636,-0.30173,0.318313,1.193149,-0.23663,-0.44559,-0.20422,-0.144704571,-0.37017,0.407768,-0.3438,-0.22398,,,-0.26915,-0.13477
2015/8/17,-0.00363,-0.30358,0.311415,1.21765,-0.23663,-0.44559,-0.1854,-0.127090682,-0.37017,0.409292,-0.3438,-0.21807,,,-0.26168,-0.13789
2015/8/18,-0.00917,-0.30567,0.297036,1.261499,-0.23663,-0.44559,-0.2925,-0.127090682,-0.37017,0.409775,-0.3438,-0.22648,,,-0.26705,-0.14232
2015/8/19,-0.01042,-0.30226,0.297914,1.1864,-0.23663,-0.44559,-0.28433,-0.127090682,-0.37017,0.403663,-0.33311,-0.23599,,,-0.26614,-0.11873
2015/8/20,-0.01446,-0.30276,0.302174,1.135465,-0.23663,-0.44559,-0.28433,-0.127090682,-0.35952,0.404136,-0.33742,-0.24345,,,-0.2619,-0.12986
2015/8/21,-0.01716,-0.30296,0.312376,1.14315,-0.24599,-0.4819,-0.28433,-0.127090682,-0.33747,0.400665,-0.34361,-0.25094,,,-0.26973,-0.12672
2015/8/22,-0.01935,-0.30095,0.312376,1.142993,-0.23161,-0.45537,-0.28433,-0.127090682,-0.33747,0.401208,-0.33393,-0.25548,,,-0.26195,-0.13225
2015/8/23,-0.01935,-0.2993,0.312376,1.165291,-0.23161,-0.45537,-0.28433,-0.037888269,-0.33747,0.396589,-0.33393,-0.25493,,,-0.26195,-0.14427
2015/8/24,-0.0178,-0.30112,0.303373,1.18462,-0.23161,-0.45537,-0.28433,-0.019253074,-0.33747,0.396773,-0.33393,-0.26256,,,-0.25625,-0.15575
2015/8/25,-0.01553,-0.30289,0.338647,1.182064,-0.23161,-0.45537,-0.01544,-0.019253074,-0.33747,0.39309,-0.32407,-0.26983,,,-0.24811,-0.14913
2015/8/26,-0.01471,-0.30448,0.348345,1.288338,-0.23161,-0.45537,-0.02388,-0.019253074,-0.33747,0.394711,-0.32407,-0.2706,,,-0.24498,-0.13294
2015/8/27,-0.01406,-0.30516,0.348345,1.310526,-0.23161,-0.45537,-0.02388,-0.019253074,-0.34711,0.39382,-0.33044,-0.27655,,,-0.23566,-0.14053
2015/8/28,-0.01514,-0.30378,0.369107,1.308978,-0.24796,-0.45211,-0.02388,-0.019253074,-0.36631,0.394222,-0.2988,-0.28331,,,-0.23196,-0.14935
2015/8/29,-0.01423,-0.30234,0.369107,1.288562,-0.23418,-0.45717,-0.02388,-0.019253074,-0.36631,0.392277,-0.28987,-0.2921,,,-0.23196,-0.16118
2015/8/30,-0.01423,-0.30076,0.369107,1.310017,-0.23418,-0.45717,-0.02388,-0.013801902,-0.36631,0.382912,-0.28987,-0.29268,,,-0.23196,-0.16755
2015/8/31,-0.01739,-0.30091,0.348223,1.311869,-0.23418,-0.45717,-0.01416,-0.033530348,-0.36631,0.382912,-0.28987,-0.29268,,,-0.2345,-0.16563
2015/9/1,-0.02808,-0.30322,0.427213,1.294537,-0.23418,-0.45717,-0.08724,-0.033530348,-0.36631,0.379047,-0.28987,-0.29494,,,-0.23534,-0.13122
2015/9/2,-0.02947,-0.30602,0.433779,1.278137,-0.23418,-0.45717,0.067954,-0.033530348,-0.36631,0.38066,-0.27686,-0.30782,,,-0.23488,-0.11853
2015/9/3,-0.02767,-0.30648,0.433779,1.274225,-0.23418,-0.45717,0.038614,-0.033530348,-0.34626,0.372162,-0.27686,-0.32994,,0.751825,-0.23488,-0.12426
2015/9/4,-0.02761,-0.30747,0.433779,1.185619,-0.23418,-0.45717,0.035453,-0.033530348,-0.39555,0.370202,-0.27686,-0.34118,,0.751825,-0.23488,-0.13673
2015/9/5,-0.03238,-0.30599,0.433779,1.191659,-0.23546,-0.42815,0.035453,-0.033530348,-0.39555,0.371644,-0.23633,-0.34118,,0.751825,-0.24101,-0.13818
2015/9/6,-0.03238,-0.30419,0.433779,1.196039,-0.25097,-0.43544,0.035453,-0.046715163,-0.39555,0.366388,-0.23633,-0.34118,,0.751825,-0.24101,-0.15753
2015/9/7,-0.03202,-0.3063,0.453259,1.184032,-0.25097,-0.43544,0.086427,0.066098894,-0.39555,0.361364,-0.23633,-0.34914,,0.751825,-0.26441,-0.14553
2015/9/8,-0.03982,-0.30801,0.46676,1.151667,-0.25097,-0.43544,0.06482,0.066098894,-0.39555,0.359539,-0.23633,-0.35701,,0.751825,-0.25956,-0.16123
2015/9/9,-0.03875,-0.30797,0.454247,1.1523,-0.25097,-0.43544,-0.08012,0.066098894,-0.39555,0.358427,-0.20187,-0.36475,,,-0.25945,-0.16007
2015/9/10,-0.04384,-0.30853,0.458556,1.139849,-0.25097,-0.43544,-0.07176,0.066098894,-0.38443,0.353885,-0.20187,-0.36968,,,-0.27164,-0.13195
2015/9/11,-0.041,-0.30923,0.451818,1.121481,-0.24127,-0.41577,-0.02946,0.066098894,-0.38594,0.349395,-0.15939,-0.37021,1.640146879,,-0.27301,-0.13878
2015/9/12,-0.04574,-0.30673,0.451818,1.107334,-0.23917,-0.39898,0.098102,0.066098894,-0.38594,0.347446,-0.1247,-0.37134,0.620586026,,-0.26669,-0.13921
2015/9/13,-0.04574,-0.30521,0.451818,1.087537,-0.23917,-0.39898,0.098102,-0.017414516,-0.38594,0.3419,-0.1247,-0.37368,0.620586026,,-0.26669,-0.15053
2015/9/14,-0.04256,-0.30613,0.380016,1.091222,-0.23917,-0.39898,0.312708,-0.049434333,-0.38594,0.342943,-0.1201,-0.37537,0.832456799,,-0.26454,-0.14731
2015/9/15,-0.04066,-0.28821,0.421852,1.093178,-0.23917,-0.39898,0.310861,-0.049434333,-0.38594,0.341343,-0.1201,-0.37955,0.328483492,,-0.25487,-0.14815
2015/9/16,-0.04235,-0.28842,0.395307,1.035547,-0.23917,-0.39898,0.235913,-0.049434333,-0.38594,0.341445,-0.1201,-0.3818,0.682795699,,-0.25057,-0.13974
2015/9/17,-0.0323,-0.28897,0.389468,0.975931,-0.22917,-0.39898,0.234834,-0.049434333,-0.43033,0.336116,-0.08216,-0.38438,0.676075269,,-0.24914,-0.14148
2015/9/18,-0.02585,-0.28975,0.389468,0.994199,-0.22917,-0.36449,0.246598,-0.049434333,-0.44237,0.340268,-0.09681,-0.38769,1.025995126,,-0.26168,-0.15392
2015/9/19,-0.02436,-0.28793,0.389468,1.013269,-0.21963,-0.35317,0.723749,-0.049434333,-0.44237,0.335149,-0.11382,-0.38731,,,-0.26815,-0.14501
2015/9/20,-0.02436,-0.28531,0.389468,1.025037,-0.21963,-0.35317,0.723749,-0.084727004,-0.44237,0.336118,-0.11382,-0.39856,,,-0.26815,-0.15639
2015/9/21,-0.02865,-0.28732,0.307957,1.023773,-0.21963,-0.35317,0.691758,0.014723926,-0.44237,0.339427,-0.10911,-0.39707,,,-0.28043,-0.17334
2015/9/22,-0.04376,-0.28966,0.279463,0.992858,-0.21963,-0.35317,0.847403,0.014723926,-0.44237,0.335215,-0.12547,-0.3983,,,-0.27475,-0.16877
2015/9/23,-0.05615,-0.29007,0.259535,1.011019,-0.21963,-0.35317,1.235716,0.014723926,-0.44237,0.339168,-0.12547,-0.40083,,,-0.27618,-0.15543
2015/9/24,-0.05426,-0.2905,0.259535,1.002794,-0.23116,-0.35317,1.235716,0.014723926,-0.44237,0.332337,-0.12547,-0.4032,,,-0.27686,-0.14646
2015/9/25,-0.04434,-0.29122,0.259535,0.99908,-0.23116,-0.33257,1.210733,0.014723926,-0.42466,0.324886,-0.12937,-0.40189,,,-0.27809,-0.14217
2015/9/26,-0.04493,-0.2894,0.259535,1.005995,-0.20708,-0.32397,1.274393,0.014723926,-0.42466,0.319076,-0.12937,-0.40184,,,-0.27809,-0.14918
2015/9/27,-0.04493,-0.28801,0.259535,1.008184,-0.20708,-0.32397,1.274393,-0.071847307,-0.42466,0.307044,-0.12937,-0.40173,,,-0.27809,-0.15229
2015/9/28,-0.05045,-0.28614,0.142994,1.004432,-0.20708,-0.32397,1.274393,-0.014047791,-0.42466,0.299784,-0.12937,-0.40234,,,-0.2708,-0.14755
2015/9/29,-0.04868,-0.28892,0.109066,0.98903,-0.20708,-0.32397,1.268828,-0.014047791,-0.41096,0.297526,-0.12937,-0.4047,,,-0.27034,-0.13624
2015/9/30,-0.05297,-0.29017,0.109066,0.978049,-0.20708,-0.32397,0.979375,-0.014047791,-0.41096,0.279419,-0.09462,-0.40702,,,-0.26957,-0.1243
2015/10/1,-0.05377,-0.28982,0.109066,0.98927,-0.20708,-0.32397,0.979375,-0.014047791,-0.41096,0.271301,-0.09462,-0.4102,,,-0.26957,-0.12988
2015/10/2,-0.0549,-0.29049,0.109066,0.987675,-0.20708,-0.32397,0.979375,-0.014047791,-0.41096,0.264729,-0.09462,-0.4136,,,-0.26957,-0.12682
2015/10/3,-0.0576,-0.28912,0.109066,0.99677,-0.20708,-0.32397,0.979375,-0.014047791,-0.41096,0.26194,-0.09462,-0.41339,,,-0.26957,-0.12264
2015/10/4,-0.0576,-0.28834,0.109066,1.00518,-0.20708,-0.32397,0.979375,-0.014047791,-0.41096,0.248261,-0.09462,-0.41319,,,-0.26957,-0.11993
2015/10/5,-0.05933,-0.29013,0.109066,0.996697,-0.20708,-0.32397,0.979375,-0.014047791,-0.41096,0.248823,-0.09462,-0.41878,,,-0.26957,-0.13131
2015/10/6,-0.06447,-0.29185,0.130327,0.969926,-0.20708,-0.32397,0.979375,-0.014047791,-0.41096,0.236661,-0.09462,-0.42236,,,-0.26957,-0.10953
2015/10/7,-0.06993,-0.29207,0.130327,0.955502,-0.20708,-0.32397,0.979375,-0.014047791,-0.41096,0.225256,-0.09462,-0.42509,,,-0.26957,-0.10765
2015/10/8,-0.06743,-0.29332,0.130327,0.942637,-0.20708,-0.32397,0.979375,-0.014047791,-0.41719,0.21783,-0.05685,-0.4281,,,-0.26562,-0.10792
2015/10/9,-0.07044,-0.29288,0.130087,0.943709,-0.20708,-0.32397,0.474418,-0.014047791,-0.43204,0.211127,-0.05685,-0.43055,,,-0.26817,-0.09389
2015/10/10,-0.07191,-0.29158,0.130087,0.953496,-0.1959,-0.37654,0.476289,-0.014047791,-0.43204,0.209077,-0.05685,-0.4304,,,-0.26817,-0.12139
2015/10/11,-0.07191,-0.28996,0.130087,0.962459,-0.1959,-0.37654,0.476289,-0.106010138,-0.43204,0.202536,0.005954,-0.4305,,,-0.26817,-0.11719
2015/10/12,-0.07255,-0.29239,0.111875,0.949343,-0.1959,-0.37654,0.476289,0.065780387,-0.43204,0.197911,0.005954,-0.43495,,,-0.2728,-0.1195
2015/10/13,-0.07397,-0.29422,0.139174,0.950858,-0.1959,-0.37654,0.79781,0.065780387,-0.43204,0.197764,0.0543,-0.43836,,,-0.27944,-0.11958
2015/10/14,-0.07145,-0.29433,0.139174,0.947028,-0.1959,-0.37654,1.023652,0.065780387,-0.43204,0.191859,0.064224,-0.44191,,,-0.28518,-0.10769
2015/10/15,-0.06323,-0.29603,0.121988,0.926662,-0.1959,-0.37654,1.041945,0.065780387,-0.43811,0.175573,0.064224,-0.44591,,,-0.28462,-0.11347
2015/10/16,-0.05391,-0.29795,0.121988,0.843621,-0.17129,-0.42311,1.074197,0.065780387,-0.41466,0.168894,0.108971,-0.4507,,,-0.28095,-0.10763
2015/10/17,-0.04504,-0.29646,0.121988,0.739319,-0.13869,-0.39807,1.074197,0.065780387,-0.41466,0.170055,0.126011,-0.45098,,,-0.28013,-0.10882
2015/10/18,-0.04504,-0.2951,0.121988,0.742841,-0.13869,-0.39807,1.074197,-0.03038674,-0.41466,0.167157,0.126011,-0.44984,,,-0.28013,-0.10232
2015/10/19,-0.04057,-0.29681,0.159797,0.747068,-0.13869,-0.39807,1.074197,0.096875,-0.41466,0.165511,0.126011,-0.45367,,,-0.27793,-0.11009
2015/10/20,-0.03835,-0.29235,0.15413,0.720844,-0.13869,-0.39807,0.946791,0.096875,-0.41466,0.158464,0.126011,-0.45723,,,-0.27044,-0.09664
2015/10/21,-0.0412,-0.29242,0.150719,0.700486,-0.13869,-0.39807,1.089635,0.096875,-0.41466,0.156555,0.182121,-0.45707,,,-0.27564,-0.08337
2015/10/22,-0.04324,-0.29207,0.150719,0.697362,-0.13869,-0.39807,1.069634,0.096875,-0.42731,0.151394,0.182121,-0.45635,,,-0.29463,-0.08456
2015/10/23,-0.04183,-0.29157,0.150719,0.691451,-0.20328,-0.44301,1.077855,0.096875,-0.44553,0.139811,0.155423,-0.45761,,,-0.29119,-0.103
2015/10/24,-0.05147,-0.29,0.150719,0.70946,-0.18044,-0.41765,1.077855,0.096875,-0.44553,0.138217,0.23881,-0.45761,,,-0.29092,-0.105
2015/10/25,-0.05147,-0.288,0.150719,0.699409,-0.18044,-0.41765,1.077855,0.024609375,-0.44553,0.136429,0.23881,-0.45751,,,-0.29092,-0.0906
2015/10/26,-0.04848,-0.28967,0.150231,0.707732,-0.18044,-0.41765,1.077855,-0.00587455,-0.44553,0.132858,0.23881,-0.45943,,,-0.30145,-0.10798
2015/10/27,-0.04339,-0.29177,0.155879,0.697544,-0.18044,-0.41765,1.202582,-0.00587455,-0.44553,0.132493,0.31903,-0.46039,,,-0.29602,-0.11554
2015/10/28,-0.04016,-0.2897,0.155879,0.712351,-0.18044,-0.41765,1.110371,-0.00587455,-0.44553,0.132192,0.335169,-0.46093,,,-0.29007,-0.10317
2015/10/29,-0.04318,-0.28961,0.150443,0.702974,-0.18044,-0.41765,1.13359,-0.00587455,-0.43084,0.128405,0.304317,-0.46147,,,-0.27995,-0.09247
2015/10/30,-0.04156,-0.29005,0.150443,0.695287,-0.14469,-0.40155,1.13359,-0.00587455,-0.44178,0.118347,0.292082,-0.4607,,,-0.27536,-0.10732
2015/10/31,-0.03938,-0.29208,0.150443,0.697446,-0.04048,-0.38089,1.15852,-0.00587455,-0.44178,0.115957,0.274757,-0.46282,,,-0.26918,-0.10551
2015/11/1,-0.03938,-0.29113,0.150443,0.708574,-0.04048,-0.38089,1.15852,-0.007390563,-0.44178,0.111068,0.274757,-0.46254,,,-0.26918,-0.10723
2015/11/2,-0.03546,-0.29307,0.177941,0.714316,-0.04048,-0.38089,1.15852,0.06528371,-0.44178,0.10545,0.274757,-0.46376,,,-0.25988,-0.1212
2015/11/3,-0.02882,-0.29485,0.026484,0.719371,-0.04048,-0.38089,1.284682,0.06528371,-0.44178,0.102759,0.268196,-0.46507,,,-0.25483,-0.13193
2015/11/4,-0.02563,-0.29569,0.026484,0.737785,-0.04048,-0.38089,1.164137,0.06528371,-0.44178,0.111011,0.274757,-0.47079,,,-0.25425,-0.12856
2015/11/5,-0.03565,-0.29611,0.026484,0.801806,-0.04048,-0.38089,1.164137,0.06528371,-0.47299,0.107961,0.274757,-0.47144,,,-0.25347,-0.14723
2015/11/6,-0.03709,-0.30024,0.026484,0.823785,-0.02081,-0.41315,1.23242,0.06528371,-0.48109,0.099331,0.248114,-0.47049,,,-0.24692,-0.13115
2015/11/7,-0.03515,-0.30058,0.026484,0.834887,0.032721,-0.37115,1.307501,0.06528371,-0.48109,0.098597,0.248114,-0.46577,,,-0.24662,-0.11696
2015/11/8,-0.03515,-0.29907,0.026484,0.854606,0.032721,-0.37115,1.307501,0.175716901,-0.48109,0.095465,0.248114,-0.46069,,,-0.24662,-0.11625
2015/11/9,-0.0369,-0.29978,0.018352,0.829509,0.032721,-0.37115,1.307501,0.347552448,-0.48109,0.093745,0.248114,-0.46878,,,-0.25522,-0.1315
2015/11/10,-0.03603,-0.30111,-0.04057,0.821006,0.032721,-0.37115,1.091977,0.347552448,-0.48109,0.081333,0.248114,-0.4775,,,-0.24767,-0.11618
2015/11/11,-0.03048,-0.30144,-0.04057,0.790782,0.032721,-0.37115,1.428369,0.347552448,-0.48109,0.075606,0.248114,-0.48112,,,-0.22923,-0.14917
2015/11/12,-0.02894,-0.30144,-0.04057,0.805276,0.032721,-0.37115,1.348295,0.347552448,-0.55083,0.076709,0.208532,-0.48364,,,-0.21372,-0.1696
2015/11/13,-0.02099,-0.30045,-0.04057,0.843395,0.035515,-0.37845,1.120022,0.347552448,-0.48229,0.075313,0.208955,-0.4842,,,-0.21415,-0.17876
2015/11/14,-0.02116,-0.29974,-0.04057,0.847545,0.039663,-0.37936,1.120022,0.347552448,-0.48229,0.074318,0.225467,-0.48344,,,-0.20549,-0.18726
2015/11/15,-0.02116,-0.29919,-0.04057,0.829818,0.039663,-0.37936,1.120022,0.331002331,-0.48229,0.073673,0.225467,-0.48367,,,-0.20549,-0.19861
2015/11/16,-0.02042,-0.29865,-0.03694,0.871116,0.039663,-0.37936,1.120022,0.402948403,-0.48229,0.068464,0.225467,-0.48605,,,-0.2108,-0.20147
2015/11/17,-0.0174,-0.29897,-0.15004,0.877813,0.039663,-0.37936,0.828383,0.402948403,-0.48229,0.060575,0.225467,-0.48734,,,-0.18752,-0.19622
2015/11/18,-0.02315,-0.3007,-0.15004,0.804961,0.039663,-0.37936,0.642445,0.402948403,-0.48229,0.067009,0.222327,-0.48727,,,-0.18716,-0.1777
2015/11/19,-0.02981,-0.30202,-0.15004,0.735908,0.039663,-0.37936,0.553253,0.402948403,-0.51907,0.064721,0.222327,-0.48726,,,-0.18779,-0.18352
2015/11/20,-0.02411,-0.30215,-0.15004,0.7138,0.041667,-0.3437,0.551417,0.402948403,-0.55764,0.062116,0.253033,-0.49232,,,-0.18642,-0.20568
2015/11/21,-0.02337,-0.30289,-0.15004,0.728635,0.102629,-0.3655,0.559599,0.402948403,-0.55764,0.054306,0.262741,-0.49129,,,-0.1854,-0.21243
2015/11/22,-0.02337,-0.30117,-0.15004,0.735229,0.102629,-0.3655,0.559599,0.557739558,-0.55764,0.050445,0.262741,-0.49087,,,-0.1854,-0.21448
2015/11/23,-0.02401,-0.30296,-0.14124,0.728457,0.102629,-0.3655,0.440665,0.607505071,-0.55764,0.045095,0.262741,-0.49823,,,-0.17072,-0.20173
2015/11/24,-0.0274,-0.30497,-0.22904,0.71996,0.102629,-0.3655,0.475744,0.607505071,-0.55764,0.043605,0.293905,-0.50402,,,-0.16395,-0.20655
2015/11/25,-0.03307,-0.3055,-0.22904,0.7163,0.102629,-0.3655,0.451735,0.607505071,-0.55764,0.036779,0.300736,-0.50554,,,-0.16578,-0.21072
2015/11/26,-0.03076,-0.30584,-0.22904,0.696965,0.102629,-0.3655,0.451735,0.607505071,-0.57519,0.03307,0.300736,-0.50924,,,-0.16827,-0.22925
2015/11/27,-0.02694,-0.30542,-0.22904,0.702535,0.102629,-0.44509,0.364967,0.607505071,-0.55099,0.028125,0.261031,-0.51058,,,-0.16512,-0.22772
2015/11/28,-0.0252,-0.30381,-0.22904,0.710397,0.101695,-0.46006,0.364967,0.607505071,-0.55099,0.023382,0.26114,-0.51017,,,-0.16442,-0.24136
2015/11/29,-0.0252,-0.30213,-0.22904,0.691261,0.101695,-0.46006,0.364967,0.5418357,-0.55099,0.016687,0.26114,-0.50995,,,-0.16442,-0.25599
2015/11/30,-0.02558,-0.30193,-0.2284,0.689206,0.101695,-0.46006,0.364967,0.582769391,-0.55099,0.009553,0.26114,-0.51197,,,-0.16939,-0.26477
2015/12/1,-0.03065,-0.30297,-0.29997,0.66091,0.101695,-0.46006,0.530911,0.582769391,-0.55099,0.001824,0.26114,-0.51225,,,-0.15991,-0.27239
2015/12/2,-0.03698,-0.30525,-0.29997,0.620075,0.101695,-0.46006,0.213672,0.582769391,-0.55099,-0.00379,0.218607,-0.51184,,,-0.1427,-0.26802
2015/12/3,-0.03573,-0.30423,-0.29997,0.611222,0.101695,-0.46006,0.213672,0.582769391,-0.51788,-0.01129,0.218607,-0.53299,,,-0.15502,-0.27848
2015/12/4,-0.0401,-0.30432,-0.29997,0.605659,0.048729,-0.41799,0.231054,0.582769391,-0.53153,-0.02692,0.266333,-0.53393,,,-0.15979,-0.28264
2015/12/5,-0.04244,-0.30453,-0.29997,0.624519,0.036866,-0.42379,0.278381,0.582769391,-0.53153,-0.02536,0.231525,-0.53381,,,-0.15244,-0.30032
2015/12/6,-0.04244,-0.30278,-0.29997,0.639478,0.036866,-0.42379,0.278381,0.591358667,-0.53153,-0.02626,0.231525,-0.5295,,,-0.15244,-0.31365
2015/12/7,-0.03909,-0.30419,-0.28953,0.617689,0.036866,-0.42379,0.278381,0.443002124,-0.53153,-0.03121,0.231525,-0.53083,,,-0.152,-0.33009
2015/12/8,-0.03864,-0.29625,-0.34462,0.613397,0.036866,-0.42379,0.019222,0.443002124,-0.53153,-0.03287,0.231525,-0.5311,,,-0.15355,-0.34467
2015/12/9,-0.03636,-0.28803,-0.34462,0.58819,0.036866,-0.42379,-0.03325,0.443002124,-0.53153,-0.03244,0.187664,-0.51061,,,-0.15296,-0.35014
2015/12/10,-0.03358,-0.28678,-0.34478,0.569332,0.036866,-0.42379,-0.03325,0.443002124,-0.49035,-0.01566,0.187664,-0.50689,,,-0.15203,-0.36187
2015/12/11,-0.03535,-0.28598,-0.34565,0.567209,0.051948,-0.42756,-0.03325,0.443002124,-0.51171,-0.00309,0.198996,-0.50326,,,-0.15769,-0.37985
2015/12/12,-0.03408,-0.28564,-0.34565,0.575771,0.012908,-0.41376,-0.03325,0.443002124,-0.51171,-0.00053,0.157537,-0.50289,,,-0.15842,-0.37903
2015/12/13,-0.03408,-0.28554,-0.34565,0.574756,0.012908,-0.41376,-0.03325,0.347887656,-0.51171,0.002502,0.157537,-0.50189,,,-0.15842,-0.39077
2015/12/14,-0.03604,-0.28263,-0.30427,0.5737,0.012908,-0.41376,-0.03325,0.344397363,-0.51171,0.009179,0.157537,-0.50308,,,-0.17018,-0.40079
2015/12/15,-0.02681,-0.27874,-0.35266,0.60808,0.012908,-0.41376,0.060704,0.344397363,-0.51171,0.04496,0.198996,-0.5039,,,-0.16208,-0.40135
2015/12/16,-0.02614,-0.27868,-0.3533,0.604369,0.012908,-0.41376,0.017071,0.344397363,-0.51171,0.082155,0.255089,-0.35689,,,-0.14947,-0.39992
2015/12/17,-0.02716,-0.2761,-0.3533,0.491839,0.012908,-0.41376,0.017071,0.344397363,-0.52528,0.075479,0.264299,-0.36157,,,-0.14821,-0.39474
